"route_id","agency_id","route_short_name","route_long_name","route_type","route_color","route_text_color","route_desc"
"1220_3",61,"594","%SB  Wedel  >  Bf. Pinneberg  >  %AB Quickborn  >   %UB  %AB Norderstedt Mitte",3,"","",""
"1219_3",61,"593","Harkshörn (Nord)  >  Paracelsus-Klinik  >  Rhen  >  Ulzburg, Schulzentrum",3,"","",""
"1218_3",61,"578","Tangstedt  >  Wilstedt  >  Norderstedt, Schulzentrum Süd",3,"","",""
"1217_3",61,"569","Gartenholz  >  Bf. Ahrensburg  >   %UB  Ahrensburg West  >  Schulzentr. Am Heimgarten",3,"","",""
"1213_3",61,"537","Stapelfeld  >  Brunsbek  >  Schulzentrum Schmalenbeck",3,"","",""
"1212_3",61,"535","Bf. Bergedorf  >  Luisen-Gymnasium / Hansa-Gymnasium",3,"","",""
"1211_3",61,"534","Bf. Bergedorf / %UB Mümmelmannsberg - Lohbrügge - %SB Nettelnburg",3,"","",""
"1209_3",61,"494","%UB  %AB Norderstedt Mitte  >  Garstedt  > Friedrichsgabe  >  Harksheide",3,"","",""
"1208_3",61,"493","%UB  %AB Norderstedt Mitte  >  Glashütte, Markt",3,"","",""
"1207_3",61,"478","Bargfeld-Stegen/Kayhude  > Wiemerskamp > Tangstedt (> Norderstedt Schulen)",3,"","",""
"1203_3",61,"462","Bf. Rahlstedt  >  Gewerbepark Merkur  >  Gewerbegebiet Stapelfeld-Braak",3,"","",""
"1202_3",61,"438","Lauenburg, ZOB  >  Spitzort  >  Moorring  >  Lauenburg, ZOB",3,"","",""
"1200_3",61,"428","Schulverkehr Altengamme",3,"","",""
"1199_3",61,"424","Kälbersteert  >  Krauel  >  Schule Kirchwerder  >  Schule Zollenspieker",3,"","",""
"1198_3",61,"422","Schule Ochsenwerder  >  Fünfhausen  >  Schule Ochsenwerder",3,"","",""
"1196_3",61,"395","Bf. Pinneberg  >  Rellingen  >  Tangstedt",3,"","",""
"1195_3",61,"393","%UB  Garstedt  >   %UB  %AB Norderstedt Mitte  >  Harksheide  >  Harkshörn (Nord)",3,"","",""
"1194_3",61,"378","Glashütte  >  Tangstedt  >   Wilstedt  >  %UB%AB Norderstedt Mitte",3,"","",""
"1191_3",61,"339","Geesthacht, Hansastraße  >  Geesthacht, ZOB  >  Edmundsthal",3,"","",""
"1190_3",61,"338","Lauenburg, ZOB  >  Bf. Lauenburg  >  Unterstadt  >  Lauenburg, ZOB",3,"","",""
"1189_3",61,"337","Barsbüttel  >  Willinghusen  >  Stellau  >  Stapelfeld  >  Brunsbek  >  Trittau",3,"","",""
"1188_3",61,"336","Reinbek, Krabbenkamp  >  Reinbeker Schulen  >  Glinder Schulen",3,"","",""
"1184_3",61,"332","%UB Mümmelmannsberg  >  Höperfeld  >  Bf. Bergedorf  >  Friedhof Bergedorf",3,"","",""
"1183_3",61,"330","%UB Billstedt > Rotenbrückenweg > Billwerder Billdeich > %SB Mittlerer Landweg",3,"","",""
"1182_3",61,"328","Schule Kirchwerder > Schule Curslack  >  Curslacker Heerweg  >  Altengamme",3,"","",""
"1180_3",61,"323","Kirchwerder, Fersenweg  >  Schule Kirchwerder  >  Schule Curslack",3,"","",""
"1179_3",61,"322","Overwerder  >  Fünfhausen  >  Schule Kirchwerder",3,"","",""
"1178_3",61,"321","%SB Mittlerer Landweg > Allermöhe / %SB Nettelnburg > Bf. Bergedorf",3,"","",""
"1177_3",61,"31","%UB Rödingsmarkt > Billstedt > Bf. Bergedorf > Geesthacht > Lauenburg, ZOB",3,"","",""
"1176_3",61,"294","Barmstedt, Rantzauer See  >  Hemdingen  >  %AB Quickborn",3,"","",""
"1175_3",61,"293","%UB  %AB Norderstedt Mitte  >  Harksheide  >  Rhen  >  %AB Henstedt-Ulzburg > Kisdorf",3,"","",""
"1174_3",61,"269","Bf. Ahrensburg  >   %UB  Ahrensburg Ost  >  Ahrensburg, Am Kratt",3,"","",""
"1173_3",61,"268","Bf. Ahrensburg  >   %UB  Ahrensburg Ost  >  Dänenweg  >  Bf. Ahrensburg",3,"","",""
"1171_3",61,"238","Lauenburg, ZOB  >  Moorring  >  Spitzort  >  Lauenburg, ZOB",3,"","",""
"1170_3",61,"237","Willinghusen > Glinde > %SB Reinbek > Wentorf",3,"","",""
"1169_3",61,"236","(Wentorf >) %SB Reinbek > Schönningstedt > Neuschönningstedt",3,"","",""
"1168_3",61,"235","%SB  Nettelnburg  >  Bf. Bergedorf > Wentorf > %SB Reinbek (> Reinbek, Schulzentrum)",3,"","",""
"1167_3",61,"234","Neuallermöhe  >   %SB  Nettelnburg  >  Grandkoppel  >  Bf. Bergedorf",3,"","",""
"1166_3",61,"233","%UB Steinfurther Allee > Havighorst > %UB Mümmelmannsberg",3,"","",""
"1163_3",61,"228","Bf. Bergedorf  >  Speckenweg  >  Altengamme",3,"","",""
"1162_3",61,"227","Bf. Bergedorf  >  Neuengamme  >  Kiebitzbrack  >  KZ-Gedenkstätte",3,"","",""
"1161_3",61,"225","Bf. Bergedorf  >  Curslacker Heerweg  >  Kirchwerder Hausdeich  >  Krauel",3,"","",""
"1160_3",61,"223","(Ochsenwerder >) Howe > Bf. Bergedorf",3,"","",""
"1159_3",61,"222","Moorfleet  >  Ochsenwerder  >  Fünfhausen  >  Reitbrook  >  Bf. Bergedorf",3,"","",""
"1158_3",61,"221","%SB  Mittlerer Landweg  >  Billwerder Billdeich  >   %SB  Nettelnburg  >  Bf.Bergedorf",3,"","",""
"1157_3",61,"220","Moorfleet  >  Schule Ochsenwerder",3,"","",""
"1156_3",61,"196","Gewerbegebiet Ulzburg > %AB Henstedt-Ulzburg  >  Henstedt Kirche > Kisdorf",3,"","",""
"1155_3",61,"195","Bf. Pinneberg  >  Rellingen  >  %AB Schnelsen  >   %UB  Niendorf Nord  > Pommernweg",3,"","",""
"1154_3",61,"194","%AB Quickborn  >  Ellerau  >  Quickborn-Heide  >   %UB  %AB Norderstedt Mitte",3,"","",""
"1153_3",61,"193","Lademannbogen  >   %UB  Langenhorn Markt  >  Krohnstiegtunnel  >  %UB  Garstedt",3,"","",""
"1152_3",61,"169","(%UB Ahrensburg West >) Bf. Ahrensburg > Gewerbegebiet Nord  > Bf. Gartenholz",3,"","",""
"1151_3",61,"139","Geesthacht, ZOB >  Tesperhude  >  Grünhof  >  Geesthacht, Fährstraße",3,"","",""
"1150_3",61,"137","Glinde  >  Industriegebiet Reinbek  >  Bf. Bergedorf",3,"","",""
"1149_3",61,"136","%SB  Reinbek  >  Klosterbergen  >  Max-Eichholz-Ring  >  Bf. Bergedorf",3,"","",""
"1148_3",61,"135","Bf. Bergedorf  >  Bethesda Krhs. Bergedorf  >  Bille-Bad  >  Bf. Bergedorf",3,"","",""
"1147_3",61,"12","%UB Billstedt > %UB Mümmelmannsberg > Lohbrügge (Nord) > Bf. Bergedorf > %SB Allermöhe",3,"","",""
"1138_3",61,"138","Lauenburg, ZOB  >  Hafenstraße  >  Bf. Lauenburg",3,"","",""
"1137_3",61,"124","Hauptbahnhof / ZOB > %UB%SB Berliner Tor >   %SB  Tiefstack  >  Kirchwerder  >  Bf. Bergedorf",3,"","",""
"1136_3",61,"120","Hauptbahnhof / ZOB > %UB%SB Berliner Tor > %SB Tiefstack > Zollenspieker > Altengamme",3,"","",""
"8804_1",76,"U4","Überseequartier > Jungfernstieg  > Billstedt",1,"","",""
"8803_1",76,"U3","Barmbek > Schlump > Hauptbahnhof Süd > Wandsbek-Gartenstadt",1,"","",""
"8802_1",76,"U2","Niendorf Nord > Hauptbahnhof Nord > Mümmelmannsberg",1,"","",""
"1466_1",76,"U1","Norderstedt Mitte > Hauptbahnhof Süd > Ohlstedt / Großhansdorf",1,"007FFF","",""
"9207_3",126,"8182","Kastorf > Westerau > Bad Oldesloe",3,"","",""
"9206_3",126,"8181","Westerau > Groß Boden",3,"","",""
"9205_3",126,"8180","Bad Oldesloe > Groß Boden > Todendorf",3,"","",""
"9204_3",126,"8118","Delingsdorf > Bargteheide",3,"","",""
"9203_3",126,"8117","Bargfelder Rögen > Bargfeld-Stegen",3,"","",""
"9202_3",126,"8116","Sattenfelde > Tremsbüttel > Bargteheide",3,"","",""
"9201_3",126,"8115","Bad Oldesloe > Lasbek > Bargteheide",3,"","",""
"9200_3",126,"8114","",3,"","",""
"9199_3",126,"8113","Klein Hansdorf > Ammersbek > Bargteheide",3,"","",""
"9198_3",126,"8112","",3,"","",""
"9197_3",126,"8111","Bargfeld-Stegen > Jersbek > Bargteheide",3,"","",""
"9196_3",126,"8106","Bf. Bargteheide > Bargteheide, Max-Planck-Straße",3,"","",""
"8866_3",126,"8104","Stadtverkehr Bad Oldesloe - Linie 4",3,"","",""
"8659_3",126,"8781","Grinau > Bliestorf > Krummesse",3,"","",""
"8658_3",126,"8780","Sandesneben > Siebenbäumen > Kronsforde > (Lübeck)",3,"","",""
"8657_3",126,"8772","Hollenbek > Ratzeburg",3,"","",""
"8656_3",126,"8771","Krummesse > Berkenthin",3,"","",""
"8655_3",126,"8770","Kronsforde > Berkenthin > Mölln",3,"","",""
"8653_3",126,"8742","Koberg >Kastorf > Berkenthin > Ratzeburg",3,"","",""
"8652_3",126,"8741","Kronsforde > Berkenthin (>Ratzeburg) ",3,"","",""
"8651_3",126,"8731","Siebenbäumen > Schiphorst > Sandesneben (>Hoisdorf)",3,"","",""
"8650_3",126,"8730","Bf. Ratzeburg > Nusse > Sandesneben > Bf. Ahrensburg",3,"","",""
"8649_3",126,"8726","Klinkrade > Sandesneben > Mollhagen > Bargteheide",3,"","",""
"8648_3",126,"8725","Mollhagen > Sandesneben > Bargteheide ",3,"","",""
"8647_3",126,"8724","Siebenbäumen > Schönberg > Trittau",3,"","",""
"8646_3",126,"8723","Klinkrade > Sirksfelde > Trittau",3,"","",""
"8645_3",126,"8722","Berkenthin > Kastorf > Sandesneben",3,"","",""
"8644_3",126,"8721","Schönberg > Linau > Sandesneben",3,"","",""
"8643_3",126,"8720","Lübeck > Kastorf > Sandesneben > Trittau",3,"","",""
"8546_3",126,"8740","Ratzeburg > Berkenthin > Kastorf > Bad Oldesloe",3,"","",""
"8497_3",126,"7725","Schlamersdorf, Am Markt > Trappenkamp, Schulen",3,"","",""
"7827_3",126,"6535","Steinburg > Groß Offenseth > Horst > Elmshorn",3,"","",""
"7826_3",126,"6534","Itzehoe > Hohenfelde > Horst > Elmshorn",3,"","",""
"7709_3",126,"8136","Voßkaten - Zarpen, Schule",3,"","",""
"7708_3",126,"8134","Westerau > Trenthorst > Wesenberg > Reinfeld",3,"","",""
"7707_3",126,"8133","Steinfeld > Barnitz > Lokfeld > Reinfeld",3,"","",""
"7706_3",126,"8131","Lübeck > Mönkhagen  > Heilshoop > Zarpen >Reinfeld ",3,"","",""
"7686_3",126,"8822","Kröppelshagen - Aumühle",3,"","",""
"7259_3",126,"8833","Büchen > Müssen > Schwarzenbek",3,"","",""
"6426_3",126,"264","Bf. Rahlstedt > Großensee > Trittauerfeld > Trittau",3,"","",""
"6422_3",126,"8763","Nusse ZOB - Schulzentrum Trittau",3,"","",""
"5661_3",126,"8105","Stadtverkehr Bad Oldesloe > Linie 5",3,"","",""
"5646_3",126,"8171","Heidekamp > Reinfeld > Bad Oldesloe",3,"","",""
"5645_3",126,"8170","Bad Oldesloe > Steinfeld > Reinfeld",3,"","",""
"5641_3",126,"8150","Pöhls > Zarpen > Groß Steinrade > Lübeck",3,"","",""
"5636_3",126,"7551","Gesamtverkehr Bad Segeberg > Seth > Oering",3,"","",""
"5368_3",126,"7922","Eekholt > Heidmühlen > Rickling > Kleinkummerfeld",3,"","",""
"5367_3",126,"7921","Groß Kummerfeld > Kleinkummerfeld > Boostedt",3,"","",""
"5366_3",126,"7920","Wahlstedt > Heidmühlen > Boostedt",3,"","",""
"5153_3",126,"7722","Hutzfeld > Berlin > Travenort > Schlamersdorf",3,"","",""
"5151_3",126,"7720","Schlamersdorf > Berlin > Hutzfeld ",3,"","",""
"4649_3",126,"8711","Groß Grönau > Groß Sarau > Hornstorf > Groß Grönau",3,"","",""
"4648_3",126,"8710","Lübeck > Ratzeburg > Mölln",3,"","",""
"4647_3",126,"8881","Basthorst > Kasseburg > Möhnsen > Schwarzenbek",3,"","",""
"4646_3",126,"8880","Schwarzenbek > Trittau",3,"","",""
"4645_3",126,"8871","Geesthacht > Hamwarde > Gülzow > Kollow > Schwarzenbek",3,"","",""
"4644_3",126,"8870","Schwarzenbek > Kollow > Gülzow > Wiershop > Geesthacht",3,"","",""
"4643_3",126,"8861","Lanze > Lauenburg > Gülzow > Lütau > Schwarzenbek",3,"","",""
"4642_3",126,"8860","Schwarzenbek > Lütau > Gülzow > Krukow > Lauenburg",3,"","",""
"4641_3",126,"8852","Segrahn > Gudow > Sarnekow > Büchen",3,"","",""
"4640_3",126,"8851","Göttin > Besenthal > Langenlehsten > Büchen",3,"","",""
"4639_3",126,"8850","Büchen > Gudow > Sterley > Mölln",3,"","",""
"4638_3",126,"8843","Dalldorf > Basedow > Lütau",3,"","",""
"4637_3",126,"8842","Witzeeze > Lauenburg ",3,"","",""
"4636_3",126,"8841","Basedow > Büchen",3,"","",""
"4635_3",126,"8840","Lauenburg  > Witzeeze  >  Büchen",3,"","",""
"4634_3",126,"8832","Sahms > Elmenhorst > Klein Pampau > Müssen > Büchen",3,"","",""
"4633_3",126,"8831","Tramm > Woltersdorf > Hornbek > Roseburg > Siebeneichen > Büchen",3,"","",""
"4632_3",126,"8830","Mölln > Woltersdorf > Güster > Büchen",3,"","",""
"4631_3",126,"8823","Hamwarde > Brunstorf > Fahrendorf > Dassendorf",3,"","",""
"4629_3",126,"8821","Dassendorf - Geesthacht",3,"","",""
"4628_3",126,"8820","Krabbenkamp > Aumühle > Dassendorf > Geesthacht",3,"","",""
"4627_3",126,"8814","Güster > Schretstaken > Talkau > Breitenfelde",3,"","",""
"4626_3",126,"8813","Büchen > Güster > Breitenfelde > Mölln",3,"","",""
"4625_3",126,"8812","Talkau > Elmenhorst > Grabau > Schwarzenbek",3,"","",""
"4624_3",126,"8811","Wentorf > Dassendorf > Schwarzenbek",3,"","",""
"4623_3",126,"8810","Bergedorf > Schwarzenbek > Mölln",3,"","",""
"3746_3",126,"7652","Goldenbek > Strenglin > Ahrensbök > Bad Segeberg",3,"","",""
"3732_3",126,"765","Trittau, Gadebuscher Straße  >   Vorburg  >  Schulzentrum",3,"","",""
"3731_3",126,"764","Hoisdorf  > Lütjensee  >  Schmalenbeck",3,"","",""
"3729_3",126,"465","Großensee > Lütjensee > Grönwohld > Trittau",3,"","",""
"3728_3",126,"464","Großensee > Lütjensee > Trittau",3,"","",""
"3727_3",126,"369","Ahrensburg > %UB Großhansdorf > Hoisdorf > Lütjensee > Trittau",3,"","",""
"3726_3",126,"364","Bf. Rahlstedt > Großensee > Lütjensee > Trittau",3,"","",""
"3611_3",126,"7977","Flexibus Kaltenkirchen",3,"","",""
"3576_3",126,"7671","Schülerverkehr Neuengörs",3,"","",""
"3012_3",126,"6522","Horst >  Kiebitzreihe > Gehlensiel > Krempe",3,"","",""
"2413_3",126,"7540","Bad Segeberg / Kükels > Bebensee > Leezen",3,"","",""
"2412_3",126,"7530","Bad Segeberg > Todesfelde > Leezen",3,"","",""
"2272_3",126,"8160","Bad Oldesloe> Benstaben > Groß Wesenberg",3,"","",""
"2270_3",126,"8146","Seefeld > Poggensee > Bad Oldesloe",3,"","",""
"2269_3",126,"8145","Sühlen > Schlamersdorf > Bad Oldesloe",3,"","",""
"2268_3",126,"8142","Nütschau > Tralau > Bad Oldesloe",3,"","",""
"2267_3",126,"8140","Bad Oldesloe > Kayhude, Segeberger Straße",3,"","",""
"2265_3",126,"8130","Reinfeld > Klein Wesenberg > Groß Wesenberg > Lübeck",3,"","",""
"2260_3",126,"8122","Pölitz > Hohenholz > Bad Oldesloe",3,"","",""
"2259_3",126,"8121","Rümpel > Höltenklinken > Bad Oldesloe",3,"","",""
"2258_3",126,"8120","Bad Oldesloe > Pölitz > Lasbek > Sprenge > Trittau",3,"","",""
"2249_3",126,"8110","Bad Oldesloe > Bargteheide > Ahrensburg",3,"","",""
"2247_3",126,"8103","Stadtverkehr Bad Oldesloe > Linie 3",3,"","",""
"2246_3",126,"8102","Stadtverkehr Bad Oldesloe > Linie 2",3,"","",""
"2245_3",126,"8101","Stadtverkehr Bad Oldesloe > Linie 1",3,"","",""
"2244_3",126,"7980","Borstel > Stuvenborn > Kaltenkirchen",3,"","",""
"2242_3",126,"7975","Kaltenkirchen > Nützen > Lentföhrden",3,"","",""
"2240_3",126,"7973","Kaltenkirchen > Kisdorf > Sievershütten > Stuvenborn",3,"","",""
"2239_3",126,"7972","Kaltenkirchen > Struvenhütten > Hartenholm",3,"","",""
"2238_3",126,"7971","Kaltenkirchen > Schmalfeld > Hasenmoor",3,"","",""
"2237_3",126,"7970","Kaltenkirchen > Langeln > Alveslohe",3,"","",""
"2236_3",126,"7950","Bad Segeberg > Stuvenborn > Kaltenkirchen",3,"","",""
"2234_3",126,"7930","Bad Segeberg > Fahrenkrug > Rickling > Trappenkamp",3,"","",""
"2232_3",126,"7915","Neumünster > Willingrade > Rickling",3,"","",""
"2228_3",126,"7900","Bad Segeberg > Fahrenkrug > Wahlstedt",3,"","",""
"2224_3",126,"7705","Bad Segeberg > Warderfelde > Schieren > Bad Segeberg",3,"","",""
"2223_3",126,"7701","Bad Segeberg > Schieren > Göls",3,"","",""
"2222_3",126,"7700","Bad Segeberg > Schlamersdorf  ",3,"","",""
"2221_3",126,"7680","Goldenbek > Pronstorf > Strenglin > (Bad Segeberg) > Goldenbek",3,"","",""
"2220_3",126,"7670","Bad Segeberg > Traventhal > Strukdorf > Bad Segeberg",3,"","",""
"2219_3",126,"7660","Bad Segeberg > Strukdorf > Mielsdorf > Bad Segeberg",3,"","",""
"2218_3",126,"7651","Langniendorf > Westerrade > Geschendorf > Bad Segeberg",3,"","",""
"2217_3",126,"7650","Schnellbus Lübeck > Bad Segeberg",3,"","",""
"2215_3",126,"7600","Bad Segeberg > Hartenholm > Bad Bramstedt",3,"","",""
"2214_3",126,"7590","Nahe > Itzstedt > Kayhude > Tangstedt > Nahe",3,"","",""
"2213_3",126,"7580","Baustellenfahrplan: Oering > Seth > Sülfeld",3,"","",""
"2212_3",126,"7570","Bad Segeberg > Leezen",3,"","",""
"2211_3",126,"7550","Bad Segeberg > %UB Ochsenzoll",3,"","",""
"2203_3",126,"6533","Itzehoe > Horst > Elmshorn",3,"","",""
"2202_3",126,"6523","Glückstadt > Siethwende > Elmshorn",3,"","",""
"2201_3",126,"6521","Elmshorn > Kollmar > Glückstadt",3,"","",""
"8641_3",32,"454","Schmalensee / Trappenkamp > Bornhöved > Neumünster",3,"","",""
"6555_3",32,"413","Rendswühren > Hollenbek > Bornhöved",3,"","",""
"6544_3",32,"361","Plön > Ascheberg > Vierhusen > Bornhöved (>Wankendorf)",3,"","",""
"983_3",32,"412","Ringverkehr Bornhöved > Stocksee > Bornhöved",3,"","",""
"982_3",32,"411","Kiel > Bornhöved > Tensfeld > Bad Segeberg",3,"","",""
"981_3",32,"410","",3,"","",""
"9106_3",72,"3813","Oldendorf, Lämmerhof - Elm, Post - Bremervörde, Schulzentrum",3,"","",""
"4973_3",72,"3860","Betriebshof Zeven - Gr. Meckelsen, Kuhmühlen/Bahnhof - Betriebshof Zeven",3,"","",""
"8331_3",311,"131","Gadebusch, ZOB > Mustin > Ziehten  > Bf. Ratzeburg",3,"","",""
"9216_3",331,"6552","Kellinghusen > Brokstedt",3,"","",""
"8977_3",331,"7508","Boostedt > Großenaspe > Bad Bramstedt",3,"","",""
"8976_3",331,"7506","Brokstedt > Hardebek > Bad Bramstedt",3,"","",""
"8975_3",331,"7505","Hitzhusen > Bad Bramstedt > Weddelbrook > Heidmoor",3,"","",""
"8974_3",331,"7504","Bad Bramstedt > Bimöhlen > Großenaspe",3,"","",""
"8973_3",331,"7503","Kellinghusen > Quarnstedt > Bad Bramstedt",3,"","",""
"8972_3",331,"7500","",3,"","",""
"8832_3",151,"5170","",3,"","",""
"8832_4",151,"5170","",4,"","",""
"8831_3",151,"5160","",3,"","",""
"8831_4",151,"5160","",4,"","",""
"7734_3",151,"565","Hagenow \bsy  Pritzier - Lübtheen\w Jessenitz \ey Kaarßen",3,"","",""
"7733_3",151,"514","Hagenow - Brahlstorf - Neuhaus",3,"","",""
"7732_3",151,"513","Neuhaus - Preten - Hühnerbusch",3,"","",""
"7731_3",151,"512","Neuhaus - Niendorf - Neu Bleckede",3,"","",""
"7730_3",151,"510","Boizenburg - Neuhaus - Kaarßen",3,"","",""
"7729_3",151,"509","Neuhaus - Konau - Groß Kühren",3,"","",""
"7728_3",151,"508","Kaarßen -  Neuhaus - Darchau Fähre u. zurück",3,"","",""
"7727_3",151,"507","Dömitz - Kaarßen - Neuhaus",3,"","",""
"7726_3",151,"506","Kaarßen - Laave - Herrenhof - Tripkau",3,"","",""
