gender;length;age;worker;partTimeWorker;averageSpeed;speed;position;height;width;mass
0;0.22;58;True;False;True;0;;1.71;0.46;88.73
0;0.23;22;True;False;True;0;;1.74;0.47;81.8
1;0.22;37;True;True;True;0;;1.71;0.46;61.62
0;0.22;55;True;False;True;0;;1.71;0.46;79.68
1;0.22;54;True;False;True;0;;1.7;0.46;66.05
0;0.23;58;True;False;True;0;;1.75;0.47;84.04
0;0.22;18;True;True;True;0;;1.73;0.47;82.76
1;0.22;42;True;False;True;0;;1.71;0.46;65.76
0;0.22;29;True;False;True;0;;1.7;0.46;86.9
1;0.22;25;True;True;True;0;;1.71;0.46;61.69
0;0.22;44;True;False;True;0;;1.66;0.45;76.92
0;0.22;48;True;False;True;0;;1.71;0.46;80.63
0;0.22;37;True;False;True;0;;1.71;0.46;91.36
1;0.22;46;True;True;True;0;;1.7;0.46;83.3
0;0.22;30;True;False;True;0;;1.7;0.46;76.36
1;0.23;50;False;False;True;0;;1.75;0.47;73.65
0;0.22;33;True;False;True;0;;1.71;0.46;82.32
1;0.22;18;True;False;True;0;;1.7;0.46;66.9
0;0.23;19;True;False;True;0;;1.74;0.47;83.99
0;0.23;19;True;True;True;0;;1.74;0.47;80.02
1;0.23;57;True;False;True;0;;1.75;0.47;80.87
0;0.22;56;True;False;True;0;;1.71;0.46;90.71
1;0.23;33;True;True;True;0;;1.76;0.48;70.86
0;0.23;26;True;False;True;0;;1.75;0.47;82.23
1;0.22;32;True;False;True;0;;1.72;0.46;71.28
0;0.22;46;True;True;True;0;;1.71;0.46;85.71
1;0.22;41;True;False;True;0;;1.71;0.46;64.56
1;0.22;26;True;False;True;0;;1.7;0.46;69.83
1;0.22;24;True;False;True;0;;1.72;0.46;69.96
0;0.22;54;True;True;True;0;;1.73;0.47;77.39
1;0.22;46;True;True;True;0;;1.73;0.47;65.89
1;0.23;20;True;True;True;0;;1.74;0.47;60.07
0;0.22;41;True;False;True;0;;1.73;0.47;80.42
0;0.22;41;True;True;True;0;;1.73;0.47;79.13
1;0.22;61;True;True;True;0;;1.69;0.46;57.36
0;0.22;60;True;True;True;0;;1.72;0.46;84.79
1;0.22;39;True;True;True;0;;1.73;0.47;71.31
1;0.23;29;True;True;True;0;;1.74;0.47;68.47
1;0.22;41;True;False;True;0;;1.73;0.47;70.55
0;0.22;58;True;False;True;0;;1.73;0.47;85.79
1;0.22;45;True;False;True;0;;1.73;0.47;70.9
0;0.22;53;True;False;True;0;;1.72;0.46;83.99
0;0.23;55;True;False;True;0;;1.74;0.47;81.91
0;0.22;30;True;False;True;0;;1.72;0.46;91.88
0;0.22;61;True;True;True;0;;1.71;0.46;84.86
1;0.22;26;True;False;True;0;;1.72;0.46;72.31
0;0.22;51;True;True;True;0;;1.71;0.46;83.04
1;0.22;31;True;False;True;0;;1.71;0.46;65.05
1;0.23;54;True;False;True;0;;1.75;0.47;71.7
1;0.23;24;True;False;True;0;;1.75;0.47;70.71
0;0.22;50;True;False;True;0;;1.68;0.45;80.69
0;0.22;33;True;True;True;0;;1.72;0.46;84.68
0;0.23;47;True;False;True;0;;1.74;0.47;80.79
0;0.22;29;True;False;True;0;;1.73;0.47;74.62
0;0.22;55;True;False;True;0;;1.7;0.46;81.26
1;0.22;19;True;True;True;0;;1.71;0.46;57.06
0;0.22;31;True;True;True;0;;1.72;0.46;87.91
0;0.22;63;True;False;True;0;;1.7;0.46;83.53
0;0.22;18;True;False;True;0;;1.7;0.46;85.14
1;0.22;28;True;False;True;0;;1.71;0.46;70.88
1;0.22;24;True;True;True;0;;1.71;0.46;71.88
0;0.22;61;True;False;True;0;;1.72;0.46;82.9
1;0.22;43;True;False;True;0;;1.7;0.46;62.56
1;0.22;29;True;False;True;0;;1.7;0.46;77.53
0;0.22;37;True;False;True;0;;1.71;0.46;81.55
1;0.22;53;True;False;True;0;;1.73;0.47;67.16
1;0.22;20;True;False;True;0;;1.7;0.46;65.99
0;0.23;41;True;False;True;0;;1.76;0.48;82
0;0.22;41;True;True;True;0;;1.73;0.47;73.41
1;0.22;54;True;False;True;0;;1.69;0.46;72.4
1;0.23;49;True;False;True;0;;1.75;0.47;66.51
1;0.22;37;True;True;True;0;;1.7;0.46;59.86
0;0.22;46;True;True;True;0;;1.72;0.46;95.74
1;0.22;33;True;False;True;0;;1.72;0.46;69.33
0;0.22;32;True;False;True;0;;1.7;0.46;80.36
0;0.23;34;True;False;True;0;;1.74;0.47;82.75
1;0.22;57;True;False;True;0;;1.7;0.46;71.1
0;0.23;28;False;False;True;0;;1.74;0.47;88.1
1;0.22;31;True;False;True;0;;1.69;0.46;82.95
1;0.22;32;True;False;True;0;;1.71;0.46;61.8
1;0.22;28;True;True;True;0;;1.7;0.46;65.04
0;0.22;58;True;False;True;0;;1.72;0.46;74.08
1;0.23;62;True;False;True;0;;1.74;0.47;76.41
1;0.22;40;True;False;True;0;;1.7;0.46;62.14
1;0.22;56;True;False;True;0;;1.71;0.46;62.8
0;0.22;39;True;False;True;0;;1.72;0.46;86.35
0;0.22;24;True;True;True;0;;1.72;0.46;80.49
1;0.23;38;True;True;True;0;;1.76;0.48;66.01
0;0.22;36;True;False;True;0;;1.72;0.46;93.75
0;0.22;61;True;False;True;0;;1.71;0.46;73.88
0;0.23;25;True;False;True;0;;1.74;0.47;82.08
1;0.22;21;True;False;True;0;;1.72;0.46;61
0;0.22;36;True;False;True;0;;1.73;0.47;76.17
1;0.22;56;True;False;True;0;;1.72;0.46;67.27
1;0.22;23;True;False;True;0;;1.69;0.46;70.45
0;0.23;19;True;False;True;0;;1.74;0.47;83.31
1;0.23;58;True;False;True;0;;1.74;0.47;64.51
0;0.22;23;True;True;True;0;;1.73;0.47;80.58
1;0.23;62;True;True;True;0;;1.74;0.47;66.77
0;0.22;28;True;True;True;0;;1.73;0.47;83.19
1;0.22;35;True;False;True;0;;1.72;0.46;62.1
1;0.22;50;True;True;True;0;;1.69;0.46;69.4
1;0.22;46;True;False;True;0;;1.69;0.46;73.52
1;0.22;48;True;False;True;0;;1.7;0.46;63.33
1;0.23;25;True;False;True;0;;1.74;0.47;80.99
0;0.22;19;True;False;True;0;;1.72;0.46;83.95
0;0.22;49;True;False;True;0;;1.71;0.46;76.58
1;0.22;33;True;False;True;0;;1.72;0.46;61.57
0;0.22;25;True;False;True;0;;1.7;0.46;94.62
0;0.23;62;True;False;True;0;;1.74;0.47;86.09
0;0.23;47;True;False;True;0;;1.74;0.47;80.18
0;0.23;33;True;False;True;0;;1.74;0.47;78.88
0;0.22;28;True;False;True;0;;1.72;0.46;88.36
1;0.22;42;True;True;True;0;;1.73;0.47;67.35
0;0.22;38;True;True;True;0;;1.71;0.46;79.25
0;0.22;37;True;False;True;0;;1.73;0.47;93.13
1;0.22;21;True;True;True;0;;1.73;0.47;65.11
0;0.22;33;True;False;True;0;;1.69;0.46;81.62
0;0.22;40;True;False;True;0;;1.7;0.46;78.29
0;0.22;25;True;False;True;0;;1.71;0.46;87.38
1;0.22;49;True;False;True;0;;1.7;0.46;69.29
0;0.23;20;True;True;True;0;;1.74;0.47;84.54
0;0.22;35;True;True;True;0;;1.71;0.46;85.92
1;0.22;58;True;False;True;0;;1.72;0.46;60.44
1;0.22;35;True;False;True;0;;1.73;0.47;73.47
0;0.22;54;True;False;True;0;;1.73;0.47;84.53
0;0.22;21;True;True;True;0;;1.71;0.46;76.45
0;0.22;63;True;True;True;0;;1.7;0.46;84.03
1;0.22;39;True;False;True;0;;1.73;0.47;74.18
0;0.22;31;True;False;True;0;;1.73;0.47;83.17
1;0.22;30;True;False;True;0;;1.71;0.46;61.21
0;0.22;36;True;False;True;0;;1.7;0.46;87.93
1;0.22;50;False;False;True;0;;1.7;0.46;65.54
0;0.22;49;True;False;True;0;;1.69;0.46;78.55
1;0.23;23;True;False;True;0;;1.74;0.47;74.28
0;0.22;55;True;False;True;0;;1.69;0.46;69.59
1;0.22;23;True;False;True;0;;1.73;0.47;72.75
0;0.23;38;True;True;True;0;;1.75;0.47;85.81
1;0.22;49;True;False;True;0;;1.72;0.46;61.79
0;0.22;61;False;False;True;0;;1.71;0.46;81.19
1;0.23;34;True;False;True;0;;1.74;0.47;62.41
1;0.23;23;True;False;True;0;;1.74;0.47;67.36
1;0.22;52;True;True;True;0;;1.72;0.46;70
0;0.22;46;True;False;True;0;;1.71;0.46;88.64
1;0.22;36;True;False;True;0;;1.71;0.46;61.74
0;0.22;36;True;False;True;0;;1.72;0.46;85.67
0;0.23;28;True;False;True;0;;1.77;0.48;76.4
1;0.22;23;True;False;True;0;;1.7;0.46;71.31
1;0.22;28;True;False;True;0;;1.71;0.46;67.54
1;0.22;21;True;False;True;0;;1.71;0.46;69.59
0;0.22;26;True;False;True;0;;1.73;0.47;86.08
0;0.22;48;True;False;True;0;;1.7;0.46;81.58
0;0.22;45;True;False;True;0;;1.7;0.46;75.25
0;0.23;58;True;True;True;0;;1.74;0.47;84.03
1;0.22;43;True;True;True;0;;1.73;0.47;69.1
1;0.22;25;True;True;True;0;;1.71;0.46;70.21
1;0.22;50;True;False;True;0;;1.73;0.47;66.76
1;0.22;41;True;False;True;0;;1.71;0.46;62.27
0;0.22;61;True;True;True;0;;1.71;0.46;82.58
1;0.22;52;True;False;True;0;;1.71;0.46;57.41
0;0.22;38;True;False;True;0;;1.73;0.47;79.93
0;0.22;19;True;False;True;0;;1.72;0.46;80.38
0;0.22;61;True;True;True;0;;1.72;0.46;87.8
1;0.22;49;True;True;True;0;;1.7;0.46;77.04
1;0.22;39;True;False;True;0;;1.72;0.46;59.68
0;0.23;41;True;False;True;0;;1.75;0.47;82.23
1;0.22;56;True;False;True;0;;1.73;0.47;60.94
1;0.22;28;True;False;True;0;;1.72;0.46;66.26
0;0.22;59;True;False;True;0;;1.7;0.46;84.2
0;0.22;27;False;False;True;0;;1.66;0.45;74.42
1;0.22;34;True;False;True;0;;1.72;0.46;69.26
0;0.23;25;True;False;True;0;;1.74;0.47;83.48
0;0.22;35;True;True;True;0;;1.7;0.46;76.08
1;0.23;57;True;False;True;0;;1.74;0.47;68.85
0;0.23;42;True;False;True;0;;1.75;0.47;90.84
0;0.22;37;True;False;True;0;;1.71;0.46;87.96
1;0.22;61;True;False;True;0;;1.72;0.46;80.12
1;0.23;37;True;False;True;0;;1.74;0.47;74.63
1;0.22;25;False;False;True;0;;1.73;0.47;70.64
0;0.22;34;True;False;True;0;;1.67;0.45;80.8
0;0.22;34;True;False;True;0;;1.69;0.46;85.14
0;0.22;32;False;False;True;0;;1.72;0.46;89.08
0;0.22;57;True;False;True;0;;1.7;0.46;91.61
1;0.23;56;True;False;True;0;;1.75;0.47;64.4
0;0.22;61;True;False;True;0;;1.72;0.46;83.94
1;0.22;43;False;False;True;0;;1.69;0.46;76.28
1;0.22;35;True;False;True;0;;1.71;0.46;62.53
0;0.22;25;True;False;True;0;;1.71;0.46;81.65
1;0.22;54;True;False;True;0;;1.73;0.47;74.53
1;0.22;30;True;False;True;0;;1.7;0.46;71.53
1;0.22;32;True;True;True;0;;1.68;0.45;61.64
1;0.22;34;True;False;True;0;;1.72;0.46;70.55
1;0.22;48;True;False;True;0;;1.72;0.46;69.51
0;0.22;30;True;True;True;0;;1.72;0.46;86.71
1;0.22;54;True;True;True;0;;1.71;0.46;62.02
1;0.22;52;True;False;True;0;;1.7;0.46;71.61
1;0.22;46;True;False;True;0;;1.71;0.46;68.3
1;0.22;18;True;False;True;0;;1.72;0.46;64.85
1;0.22;55;True;True;True;0;;1.73;0.47;64.81
1;0.22;21;True;True;True;0;;1.69;0.46;77.74
1;0.22;61;True;False;True;0;;1.73;0.47;62.9
1;0.23;20;False;False;True;0;;1.75;0.47;71.28
0;0.22;48;True;False;True;0;;1.73;0.47;80.45
1;0.23;45;True;False;True;0;;1.78;0.48;61.91
0;0.23;36;True;False;True;0;;1.75;0.47;87.15
0;0.22;37;True;False;True;0;;1.72;0.46;90.47
1;0.23;42;True;True;True;0;;1.75;0.47;73.01
1;0.22;41;True;True;True;0;;1.71;0.46;64.91
0;0.23;24;True;False;True;0;;1.75;0.47;84.52
0;0.23;62;True;False;True;0;;1.74;0.47;89.93
0;0.22;21;True;True;True;0;;1.71;0.46;92.78
0;0.22;43;True;False;True;0;;1.71;0.46;87.99
0;0.23;49;True;False;True;0;;1.76;0.48;91.01
1;0.23;56;True;False;True;0;;1.76;0.48;65.99
0;0.22;58;True;False;True;0;;1.73;0.47;84.32
1;0.22;23;True;True;True;0;;1.72;0.46;63.84
0;0.23;54;True;True;True;0;;1.74;0.47;77.84
0;0.22;62;True;True;True;0;;1.73;0.47;94.03
0;0.22;27;True;False;True;0;;1.68;0.45;87.33
1;0.22;33;True;False;True;0;;1.7;0.46;65.36
0;0.22;61;True;False;True;0;;1.72;0.46;75.55
0;0.22;51;True;False;True;0;;1.73;0.47;84.27
0;0.22;36;True;False;True;0;;1.73;0.47;80.12
1;0.23;41;False;False;True;0;;1.74;0.47;66.29
1;0.23;31;True;False;True;0;;1.74;0.47;73.64
0;0.22;40;True;False;True;0;;1.69;0.46;81.2
0;0.22;45;True;True;True;0;;1.71;0.46;83.09
1;0.23;30;True;False;True;0;;1.75;0.47;66.4
1;0.23;55;True;False;True;0;;1.75;0.47;76.46
0;0.22;27;True;False;True;0;;1.72;0.46;83.12
1;0.22;54;True;False;True;0;;1.72;0.46;63.58
0;0.22;52;True;True;True;0;;1.71;0.46;90.53
1;0.22;38;True;True;True;0;;1.7;0.46;71.01
0;0.22;48;True;False;True;0;;1.71;0.46;80.16
0;0.22;41;True;False;True;0;;1.72;0.46;91.03
1;0.23;48;True;True;True;0;;1.74;0.47;75.95
1;0.22;60;True;True;True;0;;1.69;0.46;67.54
1;0.23;21;True;False;True;0;;1.74;0.47;61.24
1;0.22;52;True;True;True;0;;1.71;0.46;66.06
1;0.22;48;True;False;True;0;;1.73;0.47;68.54
0;0.23;45;True;False;True;0;;1.74;0.47;74.71
0;0.22;59;True;False;True;0;;1.7;0.46;87.05
0;0.22;49;True;True;True;0;;1.71;0.46;77.28
1;0.22;39;False;False;True;0;;1.72;0.46;76.06
1;0.22;22;True;False;True;0;;1.71;0.46;67.56
1;0.22;19;True;False;True;0;;1.72;0.46;63.41
0;0.23;21;True;True;True;0;;1.74;0.47;92.93
1;0.22;59;True;False;True;0;;1.71;0.46;68.96
1;0.23;63;True;True;True;0;;1.74;0.47;69.12
1;0.22;44;True;True;True;0;;1.73;0.47;65.75
1;0.22;43;True;False;True;0;;1.7;0.46;67.93
1;0.22;47;True;True;True;0;;1.72;0.46;66.23
0;0.22;51;False;False;True;0;;1.73;0.47;77.53
1;0.22;24;True;False;True;0;;1.72;0.46;72.2
1;0.22;48;True;False;True;0;;1.73;0.47;72.25
0;0.22;53;True;False;True;0;;1.69;0.46;80.99
0;0.22;34;False;False;True;0;;1.72;0.46;86.91
1;0.22;45;True;False;True;0;;1.69;0.46;71.34
0;0.22;26;True;False;True;0;;1.73;0.47;89.04
0;0.23;59;True;False;True;0;;1.74;0.47;83.18
0;0.22;50;True;False;True;0;;1.72;0.46;81.4
1;0.23;37;True;False;True;0;;1.74;0.47;71.68
1;0.23;57;True;False;True;0;;1.75;0.47;69.35
1;0.22;26;True;True;True;0;;1.7;0.46;58.57
1;0.22;58;True;False;True;0;;1.71;0.46;69.88
1;0.22;64;True;False;True;0;;1.72;0.46;70.13
0;0.22;36;True;True;True;0;;1.71;0.46;81.54
0;0.22;42;True;False;True;0;;1.71;0.46;87.39
1;0.22;34;False;False;True;0;;1.67;0.45;68.69
1;0.22;61;True;False;True;0;;1.68;0.45;63.98
1;0.22;61;True;True;True;0;;1.7;0.46;73.77
1;0.22;64;True;False;True;0;;1.72;0.46;72.64
0;0.22;35;True;False;True;0;;1.71;0.46;86.11
0;0.22;41;True;False;True;0;;1.71;0.46;86.26
1;0.22;33;True;True;True;0;;1.73;0.47;79.42
0;0.23;29;True;False;True;0;;1.75;0.47;80.93
0;0.22;54;True;False;True;0;;1.72;0.46;82.81
0;0.22;32;True;False;True;0;;1.7;0.46;90.3
0;0.22;58;True;False;True;0;;1.73;0.47;82.57
0;0.22;54;True;False;True;0;;1.7;0.46;82.68
1;0.22;33;True;True;True;0;;1.69;0.46;67.54
0;0.22;56;True;False;True;0;;1.69;0.46;81.99
1;0.22;56;True;False;True;0;;1.73;0.47;68.87
0;0.22;26;True;False;True;0;;1.71;0.46;85.17
0;0.22;54;True;False;True;0;;1.73;0.47;85.55
1;0.23;28;True;False;True;0;;1.74;0.47;65.96
1;0.22;37;False;False;True;0;;1.7;0.46;61.84
1;0.22;38;True;True;True;0;;1.73;0.47;65.71
0;0.22;18;True;False;True;0;;1.72;0.46;84.83
1;0.23;54;True;True;True;0;;1.75;0.47;68.1
1;0.22;40;True;False;True;0;;1.67;0.45;69.5
0;0.22;35;True;True;True;0;;1.73;0.47;83.89
0;0.22;54;True;False;True;0;;1.73;0.47;78.59
0;0.22;48;True;True;True;0;;1.66;0.45;84.66
0;0.22;64;True;False;True;0;;1.7;0.46;87.51
1;0.23;50;True;True;True;0;;1.76;0.48;72.22
1;0.22;36;True;False;True;0;;1.73;0.47;70.69
1;0.22;34;True;False;True;0;;1.73;0.47;68.8
1;0.23;61;True;True;True;0;;1.74;0.47;72.65
0;0.23;61;True;False;True;0;;1.74;0.47;90.62
1;0.22;45;True;False;True;0;;1.72;0.46;75.15
0;0.23;58;True;False;True;0;;1.74;0.47;84.06
1;0.22;44;True;False;True;0;;1.69;0.46;61.32
0;0.22;33;True;False;True;0;;1.7;0.46;77.8
0;0.22;60;True;False;True;0;;1.7;0.46;79.7
1;0.23;36;True;True;True;0;;1.74;0.47;65.59
1;0.22;30;False;False;True;0;;1.7;0.46;71.83
0;0.23;37;True;False;True;0;;1.76;0.48;77.64
0;0.22;33;True;False;True;0;;1.73;0.47;70.01
0;0.22;51;True;False;True;0;;1.69;0.46;89.79
1;0.22;54;True;False;True;0;;1.71;0.46;72.16
1;0.22;64;True;False;True;0;;1.71;0.46;66.47
1;0.22;39;False;False;True;0;;1.68;0.45;68.92
1;0.22;42;True;False;True;0;;1.72;0.46;67.29
0;0.22;45;True;True;True;0;;1.72;0.46;84.91
0;0.22;45;True;False;True;0;;1.71;0.46;75.09
1;0.22;27;True;False;True;0;;1.72;0.46;75.83
1;0.22;26;True;False;True;0;;1.73;0.47;57.92
1;0.22;58;True;False;True;0;;1.72;0.46;74.55
1;0.23;50;True;False;True;0;;1.74;0.47;78.41
0;0.22;42;True;False;True;0;;1.73;0.47;74.88
0;0.22;41;False;False;True;0;;1.7;0.46;88.87
1;0.22;41;True;False;True;0;;1.71;0.46;73.03
0;0.23;56;True;False;True;0;;1.75;0.47;85.82
0;0.22;38;True;False;True;0;;1.71;0.46;86.76
0;0.22;34;True;False;True;0;;1.71;0.46;77.94
1;0.22;43;True;False;True;0;;1.71;0.46;64.33
1;0.22;32;False;False;True;0;;1.72;0.46;68.06
0;0.22;60;True;False;True;0;;1.7;0.46;77.89
1;0.23;28;True;False;True;0;;1.74;0.47;67.09
0;0.22;47;True;True;True;0;;1.69;0.46;80.54
0;0.23;64;True;False;True;0;;1.74;0.47;83.73
1;0.23;37;True;False;True;0;;1.76;0.48;74.74
1;0.23;53;True;False;True;0;;1.74;0.47;69.56
0;0.23;21;True;False;True;0;;1.75;0.47;89.38
1;0.22;37;True;True;True;0;;1.72;0.46;69.09
0;0.22;61;True;False;True;0;;1.7;0.46;83.62
1;0.22;58;False;False;True;0;;1.71;0.46;67.18
1;0.23;34;True;True;True;0;;1.74;0.47;61.07
0;0.22;57;True;False;True;0;;1.73;0.47;80.1
1;0.22;55;True;False;True;0;;1.7;0.46;76.42
1;0.22;59;True;False;True;0;;1.71;0.46;67.86
0;0.22;56;True;False;True;0;;1.73;0.47;86.97
0;0.22;31;True;True;True;0;;1.7;0.46;79.86
1;0.22;46;True;False;True;0;;1.7;0.46;75.54
1;0.23;56;True;True;True;0;;1.74;0.47;74.87
1;0.22;48;True;True;True;0;;1.73;0.47;64.91
0;0.22;46;True;True;True;0;;1.73;0.47;90.93
1;0.22;50;True;False;True;0;;1.73;0.47;61.87
1;0.22;44;True;False;True;0;;1.71;0.46;61.33
1;0.23;24;True;False;True;0;;1.76;0.48;70.57
0;0.22;57;True;True;True;0;;1.73;0.47;85.81
1;0.22;20;True;False;True;0;;1.71;0.46;71.06
0;0.22;55;True;False;True;0;;1.69;0.46;84.86
0;0.22;51;True;False;True;0;;1.71;0.46;85.3
0;0.22;53;True;False;True;0;;1.71;0.46;81.22
0;0.23;55;True;True;True;0;;1.74;0.47;85.71
0;0.22;24;True;True;True;0;;1.68;0.45;76.31
0;0.22;44;True;True;True;0;;1.72;0.46;87.37
0;0.22;64;True;False;True;0;;1.73;0.47;87.33
1;0.22;43;True;False;True;0;;1.72;0.46;64.52
0;0.22;44;True;True;True;0;;1.72;0.46;81.15
1;0.22;36;True;False;True;0;;1.69;0.46;75.19
0;0.22;19;True;False;True;0;;1.71;0.46;84.16
0;0.23;18;True;False;True;0;;1.74;0.47;82.53
0;0.22;22;True;True;True;0;;1.73;0.47;92.27
0;0.23;32;False;False;True;0;;1.75;0.47;89.92
1;0.22;32;True;False;True;0;;1.7;0.46;59.82
0;0.22;61;True;False;True;0;;1.7;0.46;86.32
0;0.22;45;True;False;True;0;;1.72;0.46;82.73
1;0.22;41;True;True;True;0;;1.71;0.46;77.58
0;0.23;29;False;False;True;0;;1.75;0.47;97.65
0;0.23;27;True;False;True;0;;1.76;0.48;79.36
1;0.22;45;True;False;True;0;;1.68;0.45;66.56
0;0.22;20;True;True;True;0;;1.71;0.46;82.53
1;0.22;40;False;False;True;0;;1.73;0.47;59.38
0;0.22;23;True;True;True;0;;1.68;0.45;85.27
1;0.22;60;True;False;True;0;;1.69;0.46;71.38
0;0.23;27;True;False;True;0;;1.74;0.47;83.41
1;0.22;55;True;False;True;0;;1.7;0.46;76.57
0;0.23;41;True;False;True;0;;1.76;0.48;87.61
1;0.22;19;True;False;True;0;;1.73;0.47;69.19
1;0.22;22;True;True;True;0;;1.69;0.46;72.53
0;0.22;56;True;False;True;0;;1.69;0.46;89.62
0;0.22;32;True;True;True;0;;1.69;0.46;83.86
1;0.22;39;False;False;True;0;;1.71;0.46;73.25
1;0.22;25;True;True;True;0;;1.73;0.47;67.62
0;0.22;42;True;False;True;0;;1.71;0.46;76.11
0;0.22;63;True;False;True;0;;1.72;0.46;85.04
0;0.23;49;True;False;True;0;;1.75;0.47;79.66
0;0.22;56;True;False;True;0;;1.7;0.46;77.5
1;0.22;37;True;True;True;0;;1.69;0.46;71.07
1;0.22;45;True;False;True;0;;1.7;0.46;58.98
1;0.22;34;True;False;True;0;;1.71;0.46;78.39
0;0.22;20;True;False;True;0;;1.68;0.45;82.91
0;0.23;31;True;True;True;0;;1.76;0.48;75.21
1;0.23;37;True;False;True;0;;1.74;0.47;65.75
0;0.22;56;True;False;True;0;;1.72;0.46;87.36
1;0.22;47;True;True;True;0;;1.73;0.47;68.28
0;0.22;27;True;False;True;0;;1.72;0.46;80.84
0;0.22;29;True;False;True;0;;1.73;0.47;81.63
0;0.22;38;True;False;True;0;;1.69;0.46;86.38
0;0.22;30;True;True;True;0;;1.7;0.46;87.53
1;0.22;61;True;False;True;0;;1.73;0.47;83.3
1;0.23;18;True;False;True;0;;1.74;0.47;64
1;0.22;49;True;False;True;0;;1.7;0.46;76.47
1;0.22;63;True;False;True;0;;1.69;0.46;75.79
0;0.22;32;True;True;True;0;;1.72;0.46;86.91
1;0.22;57;True;False;True;0;;1.71;0.46;69.91
0;0.22;37;True;True;True;0;;1.73;0.47;80.01
1;0.22;32;True;False;True;0;;1.71;0.46;67.83
1;0.23;23;True;True;True;0;;1.75;0.47;70.46
0;0.23;38;True;False;True;0;;1.74;0.47;78.69
1;0.22;45;True;False;True;0;;1.73;0.47;68.18
1;0.22;50;True;True;True;0;;1.72;0.46;66.02
0;0.23;27;True;False;True;0;;1.74;0.47;84.24
1;0.22;30;True;False;True;0;;1.71;0.46;64.72
1;0.22;29;True;False;True;0;;1.72;0.46;64.77
0;0.22;58;True;True;True;0;;1.73;0.47;79.92
1;0.22;22;True;False;True;0;;1.68;0.45;69.58
1;0.22;62;True;False;True;0;;1.71;0.46;63.33
0;0.22;30;True;False;True;0;;1.73;0.47;81.02
1;0.22;53;True;True;True;0;;1.73;0.47;65.29
1;0.22;42;False;False;True;0;;1.72;0.46;64.15
0;0.22;61;True;False;True;0;;1.73;0.47;82.22
0;0.22;60;True;False;True;0;;1.7;0.46;89.69
1;0.22;55;True;False;True;0;;1.7;0.46;66.73
1;0.22;23;True;False;True;0;;1.72;0.46;71.7
1;0.22;24;True;False;True;0;;1.72;0.46;74.74
1;0.23;45;True;False;True;0;;1.75;0.47;62.38
0;0.22;30;True;False;True;0;;1.73;0.47;81.27
1;0.23;40;True;False;True;0;;1.74;0.47;74.25
1;0.22;39;True;False;True;0;;1.72;0.46;67.23
1;0.22;44;True;False;True;0;;1.7;0.46;62.73
0;0.22;40;True;False;True;0;;1.7;0.46;86.73
0;0.22;20;True;False;True;0;;1.73;0.47;83.2
0;0.22;47;True;False;True;0;;1.73;0.47;87.2
0;0.22;40;True;False;True;0;;1.72;0.46;80.77
1;0.23;32;True;False;True;0;;1.74;0.47;73.08
0;0.22;34;True;False;True;0;;1.69;0.46;86.67
0;0.22;47;True;False;True;0;;1.73;0.47;72.14
0;0.22;33;True;True;True;0;;1.69;0.46;80.34
0;0.22;22;True;False;True;0;;1.71;0.46;85.95
0;0.23;57;True;False;True;0;;1.75;0.47;87.96
0;0.23;29;True;True;True;0;;1.75;0.47;78.78
1;0.22;23;True;True;True;0;;1.73;0.47;69.57
1;0.22;19;True;True;True;0;;1.72;0.46;64.88
0;0.22;56;True;False;True;0;;1.71;0.46;82.06
1;0.22;51;True;False;True;0;;1.73;0.47;63.28
0;0.22;27;True;True;True;0;;1.73;0.47;89.35
1;0.22;58;True;False;True;0;;1.7;0.46;72.58
1;0.22;60;True;True;True;0;;1.71;0.46;69.86
0;0.22;33;True;False;True;0;;1.69;0.46;89.58
1;0.23;27;True;False;True;0;;1.74;0.47;63.56
1;0.22;50;True;False;True;0;;1.71;0.46;65.69
1;0.22;38;True;True;True;0;;1.69;0.46;61.28
1;0.23;60;True;False;True;0;;1.74;0.47;78.92
0;0.22;33;True;False;True;0;;1.71;0.46;81.37
1;0.22;22;True;False;True;0;;1.7;0.46;71.31
0;0.22;21;True;True;True;0;;1.73;0.47;87.99
0;0.23;19;False;False;True;0;;1.74;0.47;86.94
0;0.22;29;True;True;True;0;;1.71;0.46;83.31
1;0.22;20;True;True;True;0;;1.72;0.46;67.74
1;0.23;37;True;False;True;0;;1.75;0.47;61.13
1;0.22;46;True;False;True;0;;1.71;0.46;64.95
0;0.22;52;True;True;True;0;;1.69;0.46;85.7
0;0.22;46;True;False;True;0;;1.72;0.46;81.15
1;0.22;30;True;True;True;0;;1.72;0.46;69.16
1;0.22;60;False;False;True;0;;1.72;0.46;70.65
0;0.22;61;True;False;True;0;;1.72;0.46;87
1;0.22;33;True;True;True;0;;1.7;0.46;79.59
0;0.22;20;True;False;True;0;;1.72;0.46;80.12
1;0.22;42;True;False;True;0;;1.71;0.46;70.38
1;0.22;32;True;True;True;0;;1.7;0.46;76.65
0;0.22;52;True;False;True;0;;1.72;0.46;86.21
0;0.22;35;True;False;True;0;;1.71;0.46;75.63
1;0.22;39;True;True;True;0;;1.7;0.46;77.71
0;0.22;32;False;False;True;0;;1.68;0.45;89.89
1;0.22;49;True;True;True;0;;1.71;0.46;70.31
0;0.22;56;False;False;True;0;;1.69;0.46;82.34
0;0.22;24;True;False;True;0;;1.72;0.46;79.11
